ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,DXY_Index,DXY_Index_lower,DXY_Index_upper,Gold_Price_USD,Gold_Price_USD_lower,Gold_Price_USD_upper,Real_Interest_Rate,Real_Interest_Rate_lower,Real_Interest_Rate_upper,VIX_Index,VIX_Index_lower,VIX_Index_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-11-26,26.400510724875037,27.068110636370925,31.69972479036497,26.159903637500083,26.521084741846998,-1.1237540687062044,-1.1237540687062044,-1.1237540687062044,4.4110997475284055,4.4110997475284055,4.4110997475284055,-0.04873763874105172,-0.04873763874105172,-0.04873763874105172,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,2.9124271003025526,2.9124271003025526,2.9124271003025526,2.0957417674391667,2.0957417674391667,2.0957417674391667,1.0819667168913525,1.0819667168913525,1.0819667168913525,-0.26528138402796614,-0.26528138402796614,-0.26528138402796614,0.0,0.0,0.0,29.31293782517759
2024-11-27,26.40477124583622,27.10425524512659,31.701200992114632,26.15685739742011,26.529637067615493,-1.1237540687062044,-1.1237540687062044,-1.1237540687062044,4.4110997475284055,4.4110997475284055,4.4110997475284055,-0.04873763874105172,-0.04873763874105172,-0.04873763874105172,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,2.8998691184832173,2.8998691184832173,2.8998691184832173,2.0957417674391667,2.0957417674391667,2.0957417674391667,1.0815124684237705,1.0815124684237705,1.0815124684237705,-0.2773851173797198,-0.2773851173797198,-0.2773851173797198,0.0,0.0,0.0,29.304640364319436
2024-11-28,26.40903176679741,26.76135541551094,31.754378500954353,26.150023802050722,26.539142081786647,-1.1237540687062044,-1.1237540687062044,-1.1237540687062044,4.4110997475284055,4.4110997475284055,4.4110997475284055,-0.04873763874105172,-0.04873763874105172,-0.04873763874105172,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,2.895533098655249,2.895533098655249,2.895533098655249,2.0957417674391667,2.0957417674391667,2.0957417674391667,1.0883222758075994,1.0883222758075994,1.0883222758075994,-0.28853094459151685,-0.28853094459151685,-0.28853094459151685,0.0,0.0,0.0,29.304564865452658
2024-11-29,26.41329228775859,26.951944453852345,31.39930005882383,26.146565266209496,26.547672148356543,-1.1237540687062044,-1.1237540687062044,-1.1237540687062044,4.4110997475284055,4.4110997475284055,4.4110997475284055,-0.04873763874105172,-0.04873763874105172,-0.04873763874105172,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,2.8810871093365624,2.8810871093365624,2.8810871093365624,2.0957417674391667,2.0957417674391667,2.0957417674391667,1.08393655252976,1.08393655252976,1.08393655252976,-0.29859121063236477,-0.29859121063236477,-0.29859121063236477,0.0,0.0,0.0,29.294379397095152
2024-12-02,26.42607385064216,24.41757462858664,29.171284786158235,26.141953842939476,26.566473369371653,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.35721470389057947,0.35721470389057947,0.35721470389057947,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0756032509715279,1.0756032509715279,1.0756032509715279,-0.32156242534880713,-0.32156242534880713,-0.32156242534880713,0.0,0.0,0.0,26.783288554532742
2024-12-03,26.430334371603347,24.283963274898987,29.068539830522898,26.13629827408621,26.583891647635877,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.358354558394359,0.358354558394359,0.358354558394359,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0819667168902785,1.0819667168902785,1.0819667168902785,-0.32678603676377793,-0.32678603676377793,-0.32678603676377793,0.0,0.0,0.0,26.788688929997708
2024-12-04,26.434594892564544,24.28624874827448,29.23051127183406,26.132365647003926,26.597399228798327,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.353809132191737,0.353809132191737,0.353809132191737,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.081512468423783,1.081512468423783,1.081512468423783,-0.33087721449990476,-0.33087721449990476,-0.33087721449990476,0.0,0.0,0.0,26.788404024756282
2024-12-05,26.438855413525726,24.453435051944826,29.359683413404493,26.11046821403113,26.613345205675927,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.35755413413316794,0.35755413413316794,0.35755413413316794,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0883222758061528,1.0883222758061528,1.0883222758061528,-0.3339420199408436,-0.3339420199408436,-0.3339420199408436,0.0,0.0,0.0,26.796409547658893
2024-12-06,26.443115934486915,24.49300942829472,29.136275367214274,26.10380830202523,26.630509735244512,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.35099173373950754,0.35099173373950754,0.35099173373950754,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0839365525298301,1.0839365525298301,1.0839365525298301,-0.3361186970581812,-0.3361186970581812,-0.3361186970581812,0.0,0.0,0.0,26.794107668226424
2024-12-09,26.455897497370486,24.509333958485794,29.152708417780968,26.108133230161084,26.659534713442753,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.3396956946575244,0.3396956946575244,0.3396956946575244,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0756032509714477,1.0756032509714477,1.0756032509714477,-0.3390814345817819,-0.3390814345817819,-0.3390814345817819,0.0,0.0,0.0,26.79559319202801
2024-12-10,26.46015801833167,24.36695740405615,29.158916316376715,26.10668812798206,26.669533989671496,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.34558794135564946,0.34558794135564946,0.34558794135564946,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.081966716889204,1.081966716889204,1.081966716889204,-0.33955265380141314,-0.33955265380141314,-0.33955265380141314,0.0,0.0,0.0,26.805745959687318
2024-12-11,26.464418539292858,24.336029775523823,29.229021752239458,26.105243025803045,26.67915647683121,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.3445639050273236,0.3445639050273236,0.3445639050273236,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0815124684237807,1.0815124684237807,1.0815124684237807,-0.3401224416643157,-0.3401224416643157,-0.3401224416643157,0.0,0.0,0.0,26.808982444320183
2024-12-12,26.46867906025405,24.269664209961867,29.22102042226253,26.088683647099174,26.696205253485882,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.3504930518613798,0.3504930518613798,0.3504930518613798,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.088322275805721,1.088322275805721,1.088322275805721,-0.3410031022122,-0.3410031022122,-0.3410031022122,0.0,0.0,0.0,26.81917211211543
2024-12-13,26.472939581215233,24.439619502100463,29.26251841252351,26.065100612848934,26.710635778457945,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.3447138519893133,0.3447138519893133,0.3447138519893133,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0839365525383666,1.0839365525383666,1.0839365525383666,-0.3423965788169122,-0.3423965788169122,-0.3423965788169122,0.0,0.0,0.0,26.817653433204544
2024-12-16,26.485721144098797,24.40686620052426,29.237004199255647,26.064051365942316,26.727768935315357,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.32738459850182655,0.32738459850182655,0.32738459850182655,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0756032509768279,1.0756032509768279,1.0756032509768279,-0.35139253074286,-0.35139253074286,-0.35139253074286,0.0,0.0,0.0,26.813105742600623
2024-12-17,26.489981665059993,24.363668677947295,29.247182966323738,26.05463309152008,26.740085668961218,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.32869426969366516,0.32869426969366516,0.32869426969366516,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0819667168896494,1.0819667168896494,1.0819667168896494,-0.35644632546384275,-0.35644632546384275,-0.35644632546384275,0.0,0.0,0.0,26.818675934753657
2024-12-18,26.494242186021175,24.27711065035263,29.349927467117126,26.04476799099137,26.761345829350645,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.3220126863288712,0.3220126863288712,0.3220126863288712,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0815124684237858,1.0815124684237858,1.0815124684237858,-0.3626736603627736,-0.3626736603627736,-0.3626736603627736,0.0,0.0,0.0,26.816254872350047
2024-12-19,26.498502706982368,24.29982035677896,29.269893092661604,26.036335408106304,26.772910972902476,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.3213873445544952,0.3213873445544952,0.3213873445544952,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0883222758052895,1.0883222758052895,1.0883222758052895,-0.3701088095186529,-0.3701088095186529,-0.3701088095186529,0.0,0.0,0.0,26.819890051536863
2024-12-20,26.502763227943557,24.292026611124086,29.47821594014936,26.027155545462556,26.78822939554062,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.30836191784296973,0.30836191784296973,0.30836191784296973,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0839365525384361,1.0839365525384361,1.0839365525384361,-0.37874851296332523,-0.37874851296332523,-0.37874851296332523,0.0,0.0,0.0,26.811125145786527
2024-12-23,26.51554479082713,24.164295031688336,29.128905201354335,26.024764819162822,26.818471254928212,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.26747003421594784,0.26747003421594784,0.26747003421594784,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0756032509767475,1.0756032509767475,1.0756032509767475,-0.4113070950286582,-0.4113070950286582,-0.4113070950286582,0.0,0.0,0.0,26.783014825043075
2024-12-24,26.51980531178831,24.17512310256754,29.359758794344703,26.01455120483343,26.83871679731261,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.26113619461619275,0.26113619461619275,0.26113619461619275,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0819667168925857,1.0819667168925857,1.0819667168925857,-0.42400440054425215,-0.42400440054425215,-0.42400440054425215,0.0,0.0,0.0,26.780941506404503
2024-12-25,26.5240658327495,24.317338894721352,29.378145489287878,26.00594427287238,26.856514406560795,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.24732252376381023,0.24732252376381023,0.24732252376381023,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0815124684237911,1.0815124684237911,1.0815124684237911,-0.43736382292783976,-0.43736382292783976,-0.43736382292783976,0.0,0.0,0.0,26.77138835651331
2024-12-26,26.528326353710682,24.130021609710898,29.23779411683371,25.99582443457432,26.85206520429908,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.24030360552750193,0.24030360552750193,0.24030360552750193,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0883222758078683,1.0883222758078683,1.0883222758078683,-0.45119254854822527,-0.45119254854822527,-0.45119254854822527,0.0,0.0,0.0,26.768629959238183
2024-12-27,26.532586874671875,24.350272027797082,29.10819346279361,25.96882235560117,26.84463302160465,-1.1586078295479099,-1.1586078295479099,-1.1586078295479099,2.061204413256226,2.061204413256226,2.061204413256226,-0.15655643279847486,-0.15655643279847486,-0.15655643279847486,-1.1428662726419827,-1.1428662726419827,-1.1428662726419827,0.22183013007289273,0.22183013007289273,0.22183013007289273,-0.3968261217321414,-0.3968261217321414,-0.3968261217321414,1.0839365525330655,1.0839365525330655,1.0839365525330655,-0.46528030072803145,-0.46528030072803145,-0.46528030072803145,0.0,0.0,0.0,26.754417004744766
